Date,AFK,EWZ,IEUR,INDA,MCHI,SPY
2020-01-24,-0.032242543510815576,0.06506300236677269,0.1482168013118742,0.0834094918033358,0.11580432711009088,0.24746728985598204
2020-01-27,-0.06294705474709257,0.021223192872035276,0.11274065198107266,0.07624010073790916,0.05463346886368782,0.21717210281362703
2020-01-28,-0.06625354718669707,0.06764641003342821,0.12600596299699937,0.1013408179272455,0.0735319962638699,0.23934638514348444
2020-01-29,-0.06970124716543034,0.03499080354088923,0.12316852176115349,0.10396509391087114,0.08436465474462373,0.23996807477426366
2020-01-30,-0.09418278035779606,0.00470858534427473,0.11267288941131379,0.08080497436535188,0.0459279262544831,0.22460575947179198
2020-01-31,-0.12105983062673961,-0.035486018255559165,0.09689132033883723,0.05152446587549688,0.013488437338340872,0.19190167716102965
2020-02-03,-0.1218506576595775,-0.02136566493616096,0.0933604992559482,0.04802959960828884,0.03426633471790557,0.20017773104979972
2020-02-04,-0.11202563643913112,-0.016277999970798183,0.10922654642750419,0.07193360714409683,0.07087284365877222,0.20995737570813722
2020-02-05,-0.10516771310017393,-0.004866122770646491,0.1120322626111726,0.0712979943432758,0.05149499061185272,0.218820863831821
2020-02-06,-0.10150203058408018,0.019386021287647354,0.11788521425939821,0.07526553823409042,0.06764012513333513,0.22453627243781682
2020-02-07,-0.10922445929863493,0.007665547895540916,0.12257472639931512,0.055087235072614746,0.07221941312528776,0.22973270968152998
2020-02-10,-0.10502067597633236,-0.0018573953314198733,0.13026553541563868,0.0796569343577541,0.08286538870090183,0.23740152758265737
2020-02-11,-0.1032258801710461,0.033419583733858574,0.14131681178822839,0.09340328983551292,0.09465645367498353,0.23885897500089087
2020-02-12,-0.09981770650634507,0.009382147374235674,0.13327291954818835,0.08977095043386212,0.11171202999666045,0.23101060165721246
2020-02-13,-0.09659615471843752,0.01393077497962454,0.12794916414170873,0.09909917917049588,0.09042012190618434,0.2257173334611789
2020-02-14,-0.08329482154419506,-0.00881354552877825,0.12692661886651438,0.08733352786831793,0.09474752064001872,0.23041038011390202
2020-02-18,-0.09595959994020488,-0.025421845865464684,0.10592182521713513,0.09304509104811137,0.10238096149445827,0.21401022790536986
2020-02-19,-0.09770638694085591,-0.00543605141952527,0.10629305424826799,0.11500794125968777,0.09674172065268355,0.21770735614754275
2020-02-20,-0.1327035050084419,-0.021023724959619215,0.09557521287402916,0.08699722301455533,0.07761638663036156,0.210265463794069
2020-02-21,-0.12108844302390458,-0.025028706582853694,0.09498443517211726,0.08304815061349584,0.07577783325190889,0.20207625565989282
2020-02-24,-0.15284625410312935,-0.08629674386438584,0.04538417389547746,0.044403287485605195,0.02018709233670961,0.15504763383281256
2020-02-25,-0.17439785165506733,-0.09448993361106277,0.020097170316801853,0.02678846602712906,-0.004029008913358418,0.11852463575044019
2020-02-26,-0.16965891248428985,-0.11111106305495846,0.01425121031535611,0.03396574663359973,0.011481227081512937,0.11520833392514038
2020-02-27,-0.1852688038682721,-0.14447466236776083,-0.014961502613004635,0.024375221204773444,0.011454766093078363,0.06558021761480654
2020-02-28,-0.19328112950151402,-0.10790696254996367,-0.023291531480725384,-0.015295197950589107,0.023389919371712878,0.0630831690536769
2020-03-02,-0.17888432330939139,-0.06989372352118098,-0.011120848875770634,-0.01597052935600391,0.02859010008454531,0.10223943205660194
2020-03-03,-0.1884792630778629,-0.09157416453220979,-0.017497879055076482,-0.015100205452889195,0.012124151189783468,0.07458839224460287
2020-03-04,-0.1866116366109851,-0.09159053579743662,0.015515798190836406,-0.04450417537307523,0.012090332710051697,0.12128162020762061
2020-03-05,-0.19724142140355602,-0.11662650970091303,-0.014899218104065344,-0.0891851919668692,0.01747075113401492,0.09061409187449773
2020-03-06,-0.20343710768351408,-0.14764453098584635,-0.014238028449069719,-0.08201136736402591,0.023566254086749033,0.08163332566907631
2020-03-09,-0.29572890290090537,-0.28509713883960697,-0.09988880094010433,-0.13277508400262603,0.001006501559795843,-0.0008379380452893505
2020-03-10,-0.2630124055857994,-0.23821681899770622,-0.0743929136565575,-0.12910726099185235,0.013411836817307071,0.03584259050000647
2020-03-11,-0.2894009431267332,-0.3142328756401605,-0.12902510927290306,-0.17349885493005582,-0.029516699632307974,-0.018354878750793814
